corpus_item_id,title_candidate,author_candidate,filename,path_norm,ext,mime_or_ext,size_bytes,size_mb,topdir,folder,source_solemon_crawl,source_recoll_manifest,dedupe_key,duplicate_group_size,is_duplicate_candidate,corpus_class_preliminary,evidence_grade,verification_status,claim_use_allowed,notes
DOC_b05092e2083e,15a,,15a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/15a.pdf,.pdf,.pdf,1553329,1.48,Winstore,pak 5 plan,True,False,15a.pdf|1553329,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fe82f4f47cea,15b,,15b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/15b.pdf,.pdf,.pdf,486228,0.46,Winstore,pak 5 plan,True,False,15b.pdf|486228,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b2239a82267e,16a,,16a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/16a.pdf,.pdf,.pdf,676733,0.65,Winstore,pak 5 plan,True,False,16a.pdf|676733,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_5b8067e2dbed,1a,,1a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/1a.pdf,.pdf,.pdf,71149,0.07,Winstore,pak 5 plan,True,False,1a.pdf|71149,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_49116980e03e,1b,,1b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/1b.pdf,.pdf,.pdf,3515489,3.35,Winstore,pak 5 plan,True,False,1b.pdf|3515489,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_727765d1de66,2a,,2a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/2a.pdf,.pdf,.pdf,1115069,1.06,Winstore,pak 5 plan,True,False,2a.pdf|1115069,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_3e7a976af6fd,2b,,2b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/2b.pdf,.pdf,.pdf,1214247,1.16,Winstore,pak 5 plan,True,False,2b.pdf|1214247,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8a5d82c91b70,3a,,3a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/3a.pdf,.pdf,.pdf,4789838,4.57,Winstore,pak 5 plan,True,False,3a.pdf|4789838,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6808d39e297d,3b,,3b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/3b.pdf,.pdf,.pdf,240827,0.23,Winstore,pak 5 plan,True,False,3b.pdf|240827,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8ec5b988dc64,4a,,4a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/4a.pdf,.pdf,.pdf,1187399,1.13,Winstore,pak 5 plan,True,False,4a.pdf|1187399,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ce663488fd73,4b,,4b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/4b.pdf,.pdf,.pdf,126963,0.12,Winstore,pak 5 plan,True,False,4b.pdf|126963,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_3596c1256873,5a,,5a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/5a.pdf,.pdf,.pdf,1636638,1.56,Winstore,pak 5 plan,True,False,5a.pdf|1636638,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_1faf90d7fb05,5b,,5b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/5b.pdf,.pdf,.pdf,1348202,1.29,Winstore,pak 5 plan,True,False,5b.pdf|1348202,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ae2de2aaf117,6a,,6a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/6a.pdf,.pdf,.pdf,2016408,1.92,Winstore,pak 5 plan,True,False,6a.pdf|2016408,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_088f7f8da0b7,6b,,6b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/6b.pdf,.pdf,.pdf,259197,0.25,Winstore,pak 5 plan,True,False,6b.pdf|259197,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6a0ed361610e,7a,,7a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/7a.pdf,.pdf,.pdf,739532,0.71,Winstore,pak 5 plan,True,False,7a.pdf|739532,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ea6070668c2c,7b,,7b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/7b.pdf,.pdf,.pdf,117529,0.11,Winstore,pak 5 plan,True,False,7b.pdf|117529,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_cab17ca32591,8a,,8a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/8a.pdf,.pdf,.pdf,1550135,1.48,Winstore,pak 5 plan,True,False,8a.pdf|1550135,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9d8924661d5f,8b,,8b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/8b.pdf,.pdf,.pdf,460600,0.44,Winstore,pak 5 plan,True,False,8b.pdf|460600,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_2dcd5222769f,9a,,9a.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/9a.pdf,.pdf,.pdf,442931,0.42,Winstore,pak 5 plan,True,False,9a.pdf|442931,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6d0440e7b6fc,9b,,9b.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/9b.pdf,.pdf,.pdf,197226,0.19,Winstore,pak 5 plan,True,False,9b.pdf|197226,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_54c32632c756,Intro-Title-Index,,Intro-Title-Index.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5 plan/Intro-Title-Index.pdf,.pdf,.pdf,35397,0.03,Winstore,pak 5 plan,True,False,intro-title-index.pdf|35397,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c687c5822dce,1-Growth Investment,,1-Growth Investment.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/1-Growth Investment.pdf,.pdf,.pdf,159899,0.15,Winstore,pak 5to10 plan,True,False,1-growth investment.pdf|159899,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f855a453f4c9,2-Balance of Payments,,2-Balance of Payments.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/2-Balance of Payments.pdf,.pdf,.pdf,85200,0.08,Winstore,pak 5to10 plan,True,False,2-balance of payments.pdf|85200,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_34ad54a1180c,3-Fiscal Monetary Dev,,3-Fiscal Monetary Dev.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/3-Fiscal Monetary Dev.pdf,.pdf,.pdf,121450,0.12,Winstore,pak 5to10 plan,True,False,3-fiscal monetary dev.pdf|121450,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f499908883d3,Annex I,,Annex I.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex I.pdf,.pdf,.pdf,37533,0.04,Winstore,pak 5to10 plan,True,False,annex i.pdf|37533,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_3557e6d3552e,Annex II,,Annex II.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex II.pdf,.pdf,.pdf,33446,0.03,Winstore,pak 5to10 plan,True,False,annex ii.pdf|33446,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_23717f671679,Annex III,,Annex III.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex III.pdf,.pdf,.pdf,41037,0.04,Winstore,pak 5to10 plan,True,False,annex iii.pdf|41037,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8ff4ad752424,Annex-I,,Annex-I.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex-I.pdf,.pdf,.pdf,45577,0.04,Winstore,pak 5to10 plan,True,False,annex-i.pdf|45577,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_a44458113195,Annex-II,,Annex-II.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex-II.pdf,.pdf,.pdf,38582,0.04,Winstore,pak 5to10 plan,True,False,annex-ii.pdf|38582,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_d593e1119c0c,Annex-III,,Annex-III.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex-III.pdf,.pdf,.pdf,53558,0.05,Winstore,pak 5to10 plan,True,False,annex-iii.pdf|53558,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_deb76f641d3f,Annex-IV,,Annex-IV.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Annex-IV.pdf,.pdf,.pdf,42670,0.04,Winstore,pak 5to10 plan,True,False,annex-iv.pdf|42670,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9f6b344c6874,Foreword,,Foreword.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Foreword.pdf,.pdf,.pdf,77571,0.07,Winstore,pak 5to10 plan,True,False,foreword.pdf|77571,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_01d9c0e9b030,Overview,,Overview.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Overview.pdf,.pdf,.pdf,522887,0.5,Winstore,pak 5to10 plan,True,False,overview.pdf|522887,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_0b7326c622a0,Preface,,Preface.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/Preface.pdf,.pdf,.pdf,10581,0.01,Winstore,pak 5to10 plan,True,False,preface.pdf|10581,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7683bef544f5,President Message,,President Message.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/President Message.pdf,.pdf,.pdf,68044,0.06,Winstore,pak 5to10 plan,True,False,president message.pdf|68044,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_af310edcd678,The Vision of the Quaid,,The Vision of the Quaid.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak 5to10 plan/The Vision of the Quaid.pdf,.pdf,.pdf,35786,0.03,Winstore,pak 5to10 plan,True,False,the vision of the quaid.pdf|35786,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_04759041feaf,4th5yPlanCH-14editing,,4th5yPlanCH-14editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-14editing.pdf,.pdf,.pdf,1101467,1.05,Winstore,pak bhutto plan,True,False,4th5yplanch-14editing.pdf|1101467,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_dce4b2cdb2e8,4th5yPlanCH-10editing,,4th5yPlanCH-10editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-10editing.pdf,.pdf,.pdf,481422,0.46,Winstore,pak bhutto plan,True,False,4th5yplanch-10editing.pdf|481422,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_10517eb27dae,4th5yPlanCH-11editing,,4th5yPlanCH-11editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-11editing.pdf,.pdf,.pdf,1646970,1.57,Winstore,pak bhutto plan,True,False,4th5yplanch-11editing.pdf|1646970,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_96520b3b93d7,4th5yPlanCH-12editing,,4th5yPlanCH-12editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-12editing.pdf,.pdf,.pdf,2651132,2.53,Winstore,pak bhutto plan,True,False,4th5yplanch-12editing.pdf|2651132,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_4fe6bfb6c176,4th5yPlanCH-13editing,,4th5yPlanCH-13editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-13editing.pdf,.pdf,.pdf,1020399,0.97,Winstore,pak bhutto plan,True,False,4th5yplanch-13editing.pdf|1020399,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_208c60a1c9fb,4th5yPlanCH-15editing,,4th5yPlanCH-15editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-15editing.pdf,.pdf,.pdf,719816,0.69,Winstore,pak bhutto plan,True,False,4th5yplanch-15editing.pdf|719816,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_1d36482414e8,4th5yPlanCH-16editing,,4th5yPlanCH-16editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-16editing.pdf,.pdf,.pdf,749768,0.72,Winstore,pak bhutto plan,True,False,4th5yplanch-16editing.pdf|749768,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_5d3450bb6023,4th5yPlanCH-17editing,,4th5yPlanCH-17editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-17editing.pdf,.pdf,.pdf,3686783,3.52,Winstore,pak bhutto plan,True,False,4th5yplanch-17editing.pdf|3686783,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_48e30de0b5d2,4th5yPlanCH-18editing,,4th5yPlanCH-18editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-18editing.pdf,.pdf,.pdf,2635436,2.51,Winstore,pak bhutto plan,True,False,4th5yplanch-18editing.pdf|2635436,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_edfc81d11cd7,4th5yPlanCH-19editing,,4th5yPlanCH-19editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-19editing.pdf,.pdf,.pdf,1772327,1.69,Winstore,pak bhutto plan,True,False,4th5yplanch-19editing.pdf|1772327,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_e28b69b480ee,4th5yPlanCH-1editing,,4th5yPlanCH-1editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-1editing.pdf,.pdf,.pdf,1773203,1.69,Winstore,pak bhutto plan,True,False,4th5yplanch-1editing.pdf|1773203,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6cf9f490d669,4th5yPlanCH-20editing,,4th5yPlanCH-20editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-20editing.pdf,.pdf,.pdf,2563915,2.45,Winstore,pak bhutto plan,True,False,4th5yplanch-20editing.pdf|2563915,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f3d37d4d9945,4th5yPlanCH-21editing,,4th5yPlanCH-21editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-21editing.pdf,.pdf,.pdf,967319,0.92,Winstore,pak bhutto plan,True,False,4th5yplanch-21editing.pdf|967319,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f410eeae97bf,4th5yPlanCH-22editing,,4th5yPlanCH-22editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-22editing.pdf,.pdf,.pdf,746651,0.71,Winstore,pak bhutto plan,True,False,4th5yplanch-22editing.pdf|746651,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_692170ee33b7,4th5yPlanCH-23editing,,4th5yPlanCH-23editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-23editing.pdf,.pdf,.pdf,1772165,1.69,Winstore,pak bhutto plan,True,False,4th5yplanch-23editing.pdf|1772165,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b5e9c5c08e4b,4th5yPlanCH-24editing,,4th5yPlanCH-24editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-24editing.pdf,.pdf,.pdf,3058488,2.92,Winstore,pak bhutto plan,True,False,4th5yplanch-24editing.pdf|3058488,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_0989126b07cb,4th5yPlanCH-25editing,,4th5yPlanCH-25editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-25editing.pdf,.pdf,.pdf,728232,0.69,Winstore,pak bhutto plan,True,False,4th5yplanch-25editing.pdf|728232,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6459c80aa834,4th5yPlanCH-26editing,,4th5yPlanCH-26editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-26editing.pdf,.pdf,.pdf,554992,0.53,Winstore,pak bhutto plan,True,False,4th5yplanch-26editing.pdf|554992,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f34711af8bf8,4th5yPlanCH-27editing,,4th5yPlanCH-27editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-27editing.pdf,.pdf,.pdf,1073601,1.02,Winstore,pak bhutto plan,True,False,4th5yplanch-27editing.pdf|1073601,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_89d694c7c771,4th5yPlanCH-2editing,,4th5yPlanCH-2editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-2editing.pdf,.pdf,.pdf,1900037,1.81,Winstore,pak bhutto plan,True,False,4th5yplanch-2editing.pdf|1900037,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ca3f911a1bc3,4th5yPlanCH-3editing,,4th5yPlanCH-3editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-3editing.pdf,.pdf,.pdf,991316,0.95,Winstore,pak bhutto plan,True,False,4th5yplanch-3editing.pdf|991316,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_b9def44532a0,4th5yPlanCH-4editing,,4th5yPlanCH-4editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-4editing.pdf,.pdf,.pdf,1337079,1.28,Winstore,pak bhutto plan,True,False,4th5yplanch-4editing.pdf|1337079,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c47801c3a574,4th5yPlanCH-5editing,,4th5yPlanCH-5editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-5editing.pdf,.pdf,.pdf,995790,0.95,Winstore,pak bhutto plan,True,False,4th5yplanch-5editing.pdf|995790,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_a8a000d9e061,4th5yPlanCH-6editing,,4th5yPlanCH-6editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-6editing.pdf,.pdf,.pdf,2110114,2.01,Winstore,pak bhutto plan,True,False,4th5yplanch-6editing.pdf|2110114,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_99381c8fbc68,4th5yPlanCH-7editing,,4th5yPlanCH-7editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-7editing.pdf,.pdf,.pdf,430306,0.41,Winstore,pak bhutto plan,True,False,4th5yplanch-7editing.pdf|430306,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7ca918f7d592,4th5yPlanCH-8editing,,4th5yPlanCH-8editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-8editing.pdf,.pdf,.pdf,639263,0.61,Winstore,pak bhutto plan,True,False,4th5yplanch-8editing.pdf|639263,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_4be815284cfd,4th5yPlanCH-9editing,,4th5yPlanCH-9editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/4th5yPlanCH-9editing.pdf,.pdf,.pdf,760472,0.73,Winstore,pak bhutto plan,True,False,4th5yplanch-9editing.pdf|760472,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_07e79bfa2364,New_Mechanism_for_Release_of_PSDP_Funds,,New_Mechanism_for_Release_of_PSDP_Funds.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak bhutto plan/New_Mechanism_for_Release_of_PSDP_Funds.pdf,.pdf,.pdf,58263,0.06,Winstore,pak bhutto plan,True,False,new_mechanism_for_release_of_psdp_funds.pdf|58263,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_236cb0478bef,2nd5yearplanCH-15editing,,2nd5yearplanCH-15editing.pdf,SOURCE_ARCHIVE/Winstore/BASE_THREE/Fudan2012/resources/pak2 plan/2nd5yearplanCH-15editing.pdf,.pdf,.pdf,1654283,1.58,Winstore,pak2 plan,True,False,2nd5yearplanch-15editing.pdf|1654283,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
