title,author,path,drive,topdir,folder,mtype,size_mb
3006681 TI Report Cover,mac2,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/TI Annual Report 2004.pdf,SOLEMON,Winstore,r_PDF,application/pdf,3.64
AS Bro RusGas ERC002p,Jen,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/energy_nov04.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.02
ActiveBarcode label sheet,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/ActiveBarcode label sheet.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.97
Annual Rpt 2005,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/UN-HABITAT_AR_2005.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.28
Book 1.indb,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/Jamestown-TulipRevolution.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.41
Central Asia Regional Cooperation Strategy  and Program Update (2006-2008),,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/CSPU-CAREC-2006.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.89
Cotton Seed Oil,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/Cotton Seed Oil.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.03
East-West Institute’s,anne rosner,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/AR-report.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
Energy Security in Northeast Asia and Japanese Policy,十市　勉,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/200.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.06
Evolution and Gender,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/61bdr2hhkvrbv68m.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.12
F: WORK MECA 111903 91183,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/91183.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.6
Fact Sheet - Afghanistan,UNCTAD/DITE,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/Factsheet04.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.03
Horizon.indd,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/investment_horizons.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.13
IGGafghan.indd2,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/IGGafghan.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.05
IWP-91.PDF,leckey,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/iwp91.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.21
ImageLinker_Tutorial,Mark Lucas,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/ImageLinker_Tutorial.pdf,SOLEMON,Winstore,r_PDF,application/pdf,3.36
Investing in Development A Practical Plan to Achieve the Millennium Development Goals,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/MainReportComplete-lowres.pdf,SOLEMON,Winstore,r_PDF,application/pdf,3.68
JNU 27-12-05,ap,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/SLSSummerSchool.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.55
Law can be described as a system of norms consisting of “enforceable rules that govern social relations” and “legislated” by p,VALUED SONY CUSTOMER,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/kakar.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.17
Major challenges for the Russian energy policy,User,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/CarnegiePaper-April_2005.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.14
Microsoft PowerPoint - IGP presentation 24.06.2005,Sukhova Nadya,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/IGP presentation 24.06.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.38
Microsoft Word - 0602Uzbek.doc,Svadmin,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/0602Uzbek.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.53
Microsoft Word - Compiled DCSE FactsheetJan06.doc,Welcome,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/dcse_factsheet_30_01_06.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.38
Microsoft Word - Compiled PSL Factsheet Jan 06.doc,Welcome,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/psl_factsheet_30_01_06.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.28
Microsoft Word - Compiled SBGS Factsheet JAN 06.doc,Welcome,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/sbgs_factsheet_30_01_06.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.29
Microsoft Word - I-ANDS Volume One - Final English 27jan06 _clean_.doc,wahid.waissi,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/I-ANDS Volume One - Final English.pdf,SOLEMON,Winstore,r_PDF,application/pdf,2.63
Microsoft Word - ICCR.doc,web master,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/iccr2.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.06
Microsoft Word - JapanPaper-March18.2005ok.doc,Sukhova Nadya,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/TokyoPaper-March30.2005.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.34
Microsoft Word - Kabul[1].doc,scornell,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/0604Kabul.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.32
Microsoft Word - Subsoil-IEP June 2005ok.doc,Sukhova Nadya,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/Subsoil-IEP June 2005.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.28
Microsoft Word - TEXT.DOC,moraht,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/paper01.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
Microsoft Word - Thirteenth Annual CANCAPS Conference Agenda after printing…,default,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/agenda.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.08
Microsoft Word - fGEO IFA.doc,csingh,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/fgeoauth.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.02
Newsletter-July-Draft-0915,Andrew Pinney,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/Newsletter-July 2004 english.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.36
Notes for Contributors,pbarker,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/csasauth.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.07
Poonam.pmd,sanjay-ird,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PoonamArticle01.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.12
ProTeXt,Thomas Feuerstack,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/protext-install-en.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.86
Shebonti - Commentary.pmd,sanjay-ird,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/ShebontiArticle01.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
Summary Report from 1-50 page...,wahid.waissi,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/I-ANDS Summary Report - Final English.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.57
TFJD377-05-152912.tex,fjj,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/n776558t10qm3116.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.11
The Rajasthan Finance Bill-2005-eng-final.PDF,finance,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/fbille.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.39
"The last 30 years have seen the emergence of Islam as ideology, commonly referred to as Islamism or political Islam, in the de",,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/mendoza.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.18
The road ahead: political and institutional reconstruction in Afghanistan,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/2anhcr6jgvn82p7b.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
Tiar200104.09,466g4,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/TI Annual Report 2001.pdf,SOLEMON,Winstore,r_PDF,application/pdf,2.24
U.S. Assistance to Women in Afghanistan and Iraq: Challenges and Issues for Congress,"January 5, 2006",SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PCAAB388.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.06
USAID/Afghanistan :: Agriculture Overview,USAID/Afghansitan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG273.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.17
USAID/Afghanistan :: Democracy and Governance,USAID/Afghanistan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG275.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.13
USAID/Afghanistan :: Education,USAID/Afghanistan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG276.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
USAID/Afghanistan :: Health Overview,USAID/Afghanistan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG277.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.15
USAID/Afghanistan :: Infrastructure,USAID/Afghanistan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG278.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.16
USAID/Afghanistan :: Media Briefer,USAID/Afghanistan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG279.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.11
USAID/Afghanistan :: Overview,USAID/Afghanistan,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/PDACG272.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.13
Untitled - Notepad,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___nwebmail_sancharnet_in_imp_message_php_Horde=d98f0a34171.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.01
Untitled1,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___eng_globalaffairs_ru_printver_1005_html.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.06
Untitled1,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/t.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
anderson-pomfret.doc,ARA,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/kathryn-anderson-and-richard-pomfret.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.17
anual report,Paanchi,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/A-R-04-05 English.pdf,SOLEMON,Winstore,r_PDF,application/pdf,3.74
"http://community.borland.com/article/0,1410,20997,00.html",AMBIJAT,"SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___community_borland_com_article_0,1410,20997,00_html.pdf",SOLEMON,Winstore,r_PDF,application/pdf,0.06
http://docs.kde.org/development/en/kdebase/faq/install.html,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___docs_kde_org_development_en_kdebase_faq_install_html.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.07
http://f1mail.rediff.com/bn/folder.cgi?formname=read_msg&folder,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/mail.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.08
http://jang.com.pk/thenews/mar2006-daily/01-03-2006/metro/p1.ht,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___jang_com_pk_thenews_mar2006-daily_01-03-2006_metro_p1_ht.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.04
http://k3b.plainblack.com/installation,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___k3b_plainblack_com_installation.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.01
http://mail.jnu.ac.in:50080/w?Nh.EI.DCNC.TiTDvuw.EB-Ew.CrR0RR.B,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___mail_jnu_ac_in_50080_w_Nh_EI_DCNC_TiTDvuw_EB-Ew_CrR0RR_Bb.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.07
http://mail.jnu.ac.in:50080/w?Nh.EI.DCNC.TiTDvuw.EB-Ew.CrR0RR.B,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___mail_jnu_ac_in_50080_w_Nh_EI_DCNC_TiTDvuw_EB-Ew_CrR0RR_B.pdf,SOLEMON,Winstore,r_PDF,application/pdf,1.37
http://web.aanet.com.au/ddlmania/viewtopic.php?t=534,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___web_aanet_com_au_ddlmania_viewtopic_php_t=534.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.15
"http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,print:Y~isCURL",AMBIJAT,"SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___web_worldbank_org_WBSITE_EXTERNAL_NEWS_0,,print_Y~isCURL2.pdf",SOLEMON,Winstore,r_PDF,application/pdf,0.03
"http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,print:Y~isCURL",AMBIJAT,"SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___web_worldbank_org_WBSITE_EXTERNAL_NEWS_0,,print_Y~isCURL.pdf",SOLEMON,Winstore,r_PDF,application/pdf,0.04
http://www.econlib.org/library/Enc/GameTheory.html,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_econlib_org_library_Enc_GameTheory_html.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.06
http://www.eurasianet.org/departments/insight/articles/pp011705,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_eurasianet_org_departments_insight_articles_pp011705.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.03
http://www.fema.gov/hazards/ter,,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/tab9.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.15
http://www.glam.ac.uk/hassschool/staff/personal_pages/society_c,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_glam_ac_uk_hassschool_staff_personal_pages_society_c.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
http://www.hinduonnet.com/2001/10/25/stories/02250005.htm,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_hinduonnet_com_2001_10_25_stories_02250005_htm.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.01
http://www.institute-for-afghan-studies.org/Contributions/Comme,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_institute-for-afghan-studies_org_Contributions_Comme.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
http://www.institute-for-afghan-studies.org/Contributions/Proje,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_institute-for-afghan-studies_org_Contributions_Proje.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
http://www.irinnews.org/print.asp?ReportID=52042,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_irinnews_org_print_asp_ReportID=52042.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.16
http://www.mtholyoke.edu/acad/intrel/irtheory.htm,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_mtholyoke_edu_acad_intrel_irtheory_htm.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.01
http://www.russiaprofile.org/international/2006/3/13/3562.wbp?&,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_russiaprofile_org_international_2006_3_13_3562_wbp_&.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.07
http://www.state.gov/e/eb/ifd/2005/44813.htm,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_state_gov_e_eb_ifd_2005_44813_htm.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.03
http://www.state.gov/e/eb/ifd/2006/62314.htm,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_state_gov_e_eb_ifd_2006_62314_htm.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.04
http://www.state.gov/s/ct/rls/fs/2001/6531.htm,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_state_gov_s_ct_rls_fs_2001_6531_htm.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.06
"http://www.timesonline.co.uk/printFriendly/0,,1-20812-2066881-2",AMBIJAT,"SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_timesonline_co_uk_printFriendly_0,,1-20812-2066881-2.pdf",SOLEMON,Winstore,r_PDF,application/pdf,0.08
http://www.undp.org.af/about_us/mdg_afg/mdg_afg.htm,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_undp_org_af_about_us_mdg_afg_mdg_afg_htm.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.04
http://www.undp.org.af/about_us/overview_undp_afg/dcse/prj_elec,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_undp_org_af_about_us_overview_undp_afg_dcse_prj_elec.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
http://www.undp.org.af/about_us/overview_undp_afg/dcse/prj_just,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_undp_org_af_about_us_overview_undp_afg_dcse_prj_just.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
http://www.undp.org.af/about_us/overview_undp_afg/psl/prj_nabdp,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_undp_org_af_about_us_overview_undp_afg_psl_prj_nabdp.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.05
http://www.undp.org.af/about_us/overview_undp_afg/psl/prj_reap.,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_undp_org_af_about_us_overview_undp_afg_psl_prj_reap_.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.04
http://www.undp.org.af/about_us/overview_undp_afg/sbgs/prj_csc.,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/http___www_undp_org_af_about_us_overview_undp_afg_sbgs_prj_csc_.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.04
india_ENERGYSEC2,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/india_ENERGYSEC2.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
jwsr-v11n2-kentor - The Growth of Transnational Corporate Networks: 1962–1998,Jeffery Kentor,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/jwsr-v11n2-kentor.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.33
letterhead,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/letterhead.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.03
plagiarism,AMBIJAT,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/plagiarism.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.02
prelims.p65,abc,SOURCE_ARCHIVE/Winstore/BASE_ONE/LocalDisk_F/r_PDF/prelims.pdf,SOLEMON,Winstore,r_PDF,application/pdf,0.14
??????????? ??? ??? ?????? ??  <br> ??????? ????????? ???????...,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/vineeta_chsch.pdf,SOLEMON,Winstore,random,application/pdf,0.04
Microsoft Word - Chapter Third 1.rtf,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/Chapter Third 1b.pdf,SOLEMON,Winstore,random,application/pdf,0.17
Microsoft Word - Chapter Third 1.rtf,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/Chapter Third 1.pdf,SOLEMON,Winstore,random,application/pdf,0.26
Microsoft Word - Final Draft.rtf,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/Final Draft.pdf,SOLEMON,Winstore,random,application/pdf,0.91
Microsoft Word - Final Draft.rtf,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/Final Draft2.pdf,SOLEMON,Winstore,random,application/pdf,1.24
Microsoft Word - Vineeta_SecChap.rtf,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/Vineeta_SecChap.pdf,SOLEMON,Winstore,random,application/pdf,0.17
Microsoft Word - second chapter with correction and footnote1.rtf,adhaka,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/Students/st2008b/random/second chapter with correction and footnote1.pdf,SOLEMON,Winstore,random,application/pdf,0.29
untitled,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2015/lec1_resources/regionalism/document(3).pdf,SOLEMON,Winstore,regionalism,application/pdf,0.1
untitled,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2015/lec1_resources/regionalism/document(5).pdf,SOLEMON,Winstore,regionalism,application/pdf,0.44
untitled,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2015/lec1_resources/regionalism/document(2).pdf,SOLEMON,Winstore,regionalism,application/pdf,0.12
untitled,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2015/lec1_resources/regionalism/document(4).pdf,SOLEMON,Winstore,regionalism,application/pdf,0.38
untitled,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2015/lec1_resources/regionalism/document(6).pdf,SOLEMON,Winstore,regionalism,application/pdf,0.74
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/1.pdf,SOLEMON,Winstore,report,application/pdf,4.34
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/10.pdf,SOLEMON,Winstore,report,application/pdf,2.46
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/11.pdf,SOLEMON,Winstore,report,application/pdf,0.74
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/2.pdf,SOLEMON,Winstore,report,application/pdf,8.7
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/3.pdf,SOLEMON,Winstore,report,application/pdf,1.54
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/4.pdf,SOLEMON,Winstore,report,application/pdf,2.62
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/5.pdf,SOLEMON,Winstore,report,application/pdf,0.27
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/6.pdf,SOLEMON,Winstore,report,application/pdf,0.22
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/7.pdf,SOLEMON,Winstore,report,application/pdf,15.73
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/8.pdf,SOLEMON,Winstore,report,application/pdf,2.85
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/9.pdf,SOLEMON,Winstore,report,application/pdf,6.04
Microsoft Word - Title.doc,hitesh,SOURCE_ARCHIVE/Winstore/BASE_FOUR/UGC_modelcurriculum/pub/report/12.pdf,SOLEMON,Winstore,report,application/pdf,6.51
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2013/Maps/GRAEZ/res01lt2crav6190_png/UADisclaimer_en.pdf,SOLEMON,Winstore,res01lt2crav6190_png,application/pdf,0.5
,Benazir Khan,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA_resources/resource_lec4/UPDATE YEAR BOOK 15.pdf,SOLEMON,Winstore,resource_lec4,application/pdf,1.03
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA_resources/resource_lec4/Tables (Pakistan - In Hectares).pdf,SOLEMON,Winstore,resource_lec4,application/pdf,0.77
,Md.Iqbal Hossain,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA_resources/resource_lec4/Yearbook-2015.pdf,SOLEMON,Winstore,resource_lec4,application/pdf,8.89
Microsoft Word - Resear_03 Vol-XXVIII,Administrator,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA_resources/resource_lec4/Resear_03 Vol-XXVIII.pdf,SOLEMON,Winstore,resource_lec4,application/pdf,4.98
Untitled-1,Afzaal Haider,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA_resources/resource_lec4/status paper Wheat in Pakistan.pdf,SOLEMON,Winstore,resource_lec4,application/pdf,48.01
,,SOURCE_ARCHIVE/Winstore/BASE_FOUR/SEMESTER/MA2014/resources/5_Boogaart_II.pdf,SOLEMON,Winstore,resources,application/pdf,0.6
